User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;7;7;336;215;243
simahawk;24;20;101;63;98
kittiu;14;8;99;44;66
rousseldenis;4;2;89;48;61
StefanRijnhart;28;7;51;46;65
victoralmau;34;21;19;49;80
etobella;6;7;54;49;66
marcelsavegnago;9;7;19;62;76
dreispt;12;6;52;17;34
thomaspaulb;22;4;27;29;43
sebastienbeau;20;7;36;19;36
chienandalu;14;13;21;33;54
yajo;9;8;33;31;48
HaraldPanten;4;3;32;40;51
mileo;4;5;30;36;48
Tardo;18;16;19;20;45
sbidoul;12;10;35;12;31
legalsylvain;6;4;32;27;39
eLBati;3;"-";39;25;33
moylop260;3;1;33;24;32
NL66278;4;"-";37;19;27
guewen;7;9;19;24;40
sergiocorato;4;5;28;16;28
MiquelRForgeFlow;17;17;6;17;41
"joao-p-marques";8;7;12;31;44
"alexis-via";23;7;18;6;22
bealdav;9;6;17;12;25
dalonsod;5;6;15;19;31
ernestotejeda;13;15;9;6;28
fernandahf;8;7;10;18;31
bodedra;2;2;23;16;24
"sergio-teruel";8;6;9;17;29
CarlosRoca13;9;8;13;9;24
PierrickBrun;17;1;11;9;17
LoisRForgeFlow;2;2;20;13;21
"alexey-pelykh";1;"-";12;24;28
jarroyomorales;5;9;6;16;30
"luc-demeyer";9;7;15;5;19
ivantodorovich;4;"-";9;21;26
TDu;5;5;7;14;24
lmignon;5;2;8;13;20
sebalix;5;3;7;14;22
skeller1;3;6;11;9;20
Saran440;6;2;9;11;18
"dsolanki-initos";21;"-";5;"-";7
rvalyi;2;2;17;4;12
vincenzoterzulli;8;3;5;9;17
carlosdauden;2;1;2;19;23
HviorForgeFlow;"-";"-";15;6;10
atchuthan;"-";"-";2;21;22
phuctranfxvn;13;"-";"-";10;14
SimoRubi;1;4;6;11;18
AaronHForgeFlow;2;3;13;2;10
TheMule71;8;1;9;2;9
hparfr;4;"-";4;10;14
newtratip;3;4;7;4;12
pankk;3;1;7;9;14
ypapouin;8;4;5;"-";9
alan196;5;3;6;5;13
hbrunn;3;"-";4;11;15
luisg123v;"-";2;6;11;15
astirpe;"-";6;5;7;15
cubells;2;1;2;13;17
emagdalenaC2i;3;4;2;7;14
"i-vyshnevska";6;1;3;5;10
tafaRU;"-";"-";10;7;10
dnplkndll;5;"-";6;3;8
"florian-dacosta";10;2;2;1;8
"Chanakya-SerpentCS";7;1;6;"-";6
ThomasBinsfeld;2;7;1;3;12
gabrielcardoso21;2;3;2;6;12
yelizariev;1;"-";7;6;10
