User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;77;70;"2.843";"1.475";"1.607"
rousseldenis;68;45;576;325;402
max3903;98;83;262;325;434
"alexey-pelykh";83;86;393;214;329
dreispt;73;38;396;221;287
simahawk;52;42;365;266;334
kittiu;60;39;373;235;301
sbidoul;92;79;352;173;280
MiquelRForgeFlow;100;74;197;326;424
eLBati;90;72;316;212;311
etobella;57;42;300;288;355
legalsylvain;49;39;332;243;307
chienandalu;69;71;131;373;464
yajo;80;78;216;264;366
AaronHForgeFlow;66;31;286;244;300
LoisRForgeFlow;47;46;253;237;306
Tardo;98;99;186;195;318
"sergio-teruel";117;103;182;142;269
HaraldPanten;15;12;188;305;335
ivantodorovich;39;28;187;205;253
astirpe;61;55;125;190;264
marcelsavegnago;48;24;105;254;295
guewen;55;59;149;153;232
mileo;56;11;196;141;173
NL66278;14;8;164;218;243
jarroyomorales;73;73;116;137;229
sergiocorato;62;32;140;145;197
HviorForgeFlow;50;44;129;153;215
"ps-tubtim";78;50;78;157;225
bealdav;43;36;174;106;162
StefanRijnhart;34;26;160;139;183
Saran440;54;33;139;123;175
ernestotejeda;54;51;82;142;209
AdriaGForgeFlow;23;24;54;223;259
carlosdauden;30;25;68;173;212
JordiBForgeFlow;27;19;177;68;106
hbrunn;31;27;116;96;139
sbejaoui;46;42;104;80;139
ValentinVinagre;19;17;132;99;132
grindtildeath;56;42;58;100;157
bodedra;13;9;79;154;175
"alexis-via";70;58;81;47;122
rvalyi;1;3;112;129;144
sebastienbeau;20;14;129;72;102
SimoRubi;29;24;95;80;119
yvaucher;19;16;125;57;89
manuelcalerosolis;37;22;31;115;149
gurneyalex;26;15;87;72;101
emagdalenaC2i;16;10;89;74;97
flachica;56;24;68;27;67
"i-vyshnevska";33;17;35;97;126
rafaelbn;"-";"-";77;108;117
Rad0van;24;10;112;32;57
lmignon;13;13;87;69;95
brian10048;30;15;51;79;107
"kos94ok-3D";27;24;54;71;108
CarlosRoca13;39;37;63;37;88
renatonlima;28;25;45;73;110
"osi-scampbell";51;43;22;48;103
"CasVissers-360ERP";6;4;66;82;97
tafaRU;9;7;57;84;102
jgrandguillaume;"-";"-";69;85;93
