User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,16,12,521,309,348
max3903,30,30,101,135,181
rousseldenis,8,6,173,102,124
eLBati,21,19,117,78,112
sergio-teruel,65,42,57,37,95
MiquelRForgeFlow,29,18,64,81,112
kittiu,15,10,102,48,72
dreispt,23,13,87,51,78
alexey-pelykh,20,13,80,59,85
yajo,26,27,61,54,94
legalsylvain,17,7,85,55,75
Tardo,41,26,43,55,94
LoisRForgeFlow,13,13,72,63,88
etobella,13,7,69,72,91
AaronHForgeFlow,14,11,68,66,89
HviorForgeFlow,19,14,52,63,89
sbidoul,10,4,88,50,67
simahawk,9,6,87,49,67
AdriaGForgeFlow,8,9,19,85,101
astirpe,24,19,32,43,73
NL66278,7,5,60,36,51
ps-tubtim,24,16,15,54,79
yvaucher,5,7,71,22,40
jarroyomorales,19,19,32,34,63
StefanRijnhart,9,6,46,41,57
sergiocorato,9,5,35,42,56
ernestotejeda,14,9,15,51,68
carlosdauden,8,6,16,58,71
Saran440,18,5,31,29,44
hbrunn,7,4,39,31,44
mileo,9,2,45,15,27
SimoRubi,7,11,35,20,40
chienandalu,20,16,15,21,45
Fkawala,6,4,31,27,39
bealdav,8,6,34,19,34
sbejaoui,13,12,28,15,36
luc-demeyer,7,6,44,10,25
JordiBForgeFlow,7,3,43,12,24
GSLabIt,6,6,21,26,39
ivantodorovich,6,6,28,20,34
emagdalenaC2i,4,1,23,27,35
osi-scampbell,16,15,4,22,43
tafaRU,2,2,23,32,40
brian10048,8,6,12,30,42
grindtildeath,13,8,15,18,33
kongrattapong,8,9,17,17,33
guewen,9,6,21,15,29
alexis-via,18,13,10,4,24
JoanSForgeFlow,15,16,3,11,33
primes2h,1,1,24,20,27
feketemihai,15,11,10,7,25
lmignon,3,2,19,21,29
bodedra,1,1,5,35,39
i-vyshnevska,10,6,5,19,30
SilvioGregorini,7,5,16,11,23
qgroulard,11,7,4,15,27
rafaelbn,-,-,13,24,28
sebalix,7,7,6,17,29
CasVissers-360ERP,4,1,10,20,26
florian-dacosta,2,1,11,19,25
murtuzasaleh,6,7,8,14,26
alan196,10,6,9,10,22
gurneyalex,2,3,19,11,20
robyf70,1,2,9,23,29
manuelcalerosolis,14,-,2,16,21
nikul-serpentcs,-,1,8,25,29
nelsonramirezs,-,-,-,33,33
dalonsod,7,4,12,8,18
Tonow-c2c,6,3,1,20,26
moylop260,4,4,15,7,17
tarteo,10,1,7,12,19
kevinkhao,10,2,7,9,17
sebastienbeau,1,3,18,7,15
acysos,2,2,15,5,12
