User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,6,3,271,166,188
dreispt,14,13,67,37,62
alexey-pelykh,19,12,57,41,65
MiquelRForgeFlow,19,12,38,50,73
legalsylvain,10,4,59,38,53
max3903,10,9,33,58,76
sergio-teruel,34,17,36,16,45
NL66278,7,5,49,26,41
eLBati,12,7,41,28,45
Tardo,19,17,27,23,50
rousseldenis,3,1,48,27,37
etobella,11,5,29,31,45
HviorForgeFlow,9,6,23,36,50
kittiu,4,4,40,26,38
astirpe,6,12,15,39,57
LoisRForgeFlow,7,7,36,22,38
StefanRijnhart,7,5,31,29,42
sbidoul,8,4,45,14,28
ernestotejeda,9,8,14,37,52
AaronHForgeFlow,4,4,33,26,38
simahawk,1,-,48,15,23
yajo,9,7,19,25,39
yvaucher,3,4,38,12,24
emagdalenaC2i,4,1,22,25,33
Saran440,8,5,25,14,27
SimoRubi,5,8,21,15,30
carlosdauden,4,3,12,27,35
ps-tubtim,7,8,8,22,35
jarroyomorales,8,11,10,15,32
ivantodorovich,3,5,20,15,26
feketemihai,14,11,8,7,25
bealdav,5,5,24,7,19
AdriaGForgeFlow,3,-,9,28,33
luc-demeyer,4,3,29,4,14
Fkawala,2,3,22,10,19
sergiocorato,1,2,15,20,27
hbrunn,2,1,19,15,22
mileo,9,-,19,5,12
alexis-via,13,11,7,3,20
manuelcalerosolis,14,-,2,16,21
chienandalu,11,7,6,8,21
sbejaoui,8,4,16,3,14
alan196,8,4,8,10,20
brian10048,4,4,5,15,23
GSLabIt,2,3,9,12,19
tafaRU,2,-,11,13,18
kongrattapong,3,6,9,7,18
primes2h,-,-,10,15,18
rafaelbn,-,-,10,15,18
JordiBForgeFlow,2,1,15,6,12
dalonsod,6,3,10,4,13
moylop260,3,4,12,4,13
sebastienbeau,-,1,14,7,12
nelsonramirezs,-,-,-,21,21
i-vyshnevska,4,4,2,10,17
CasVissers-360ERP,3,1,4,11,16
osi-scampbell,3,5,1,9,17
acysos,1,2,12,1,7
cubells,2,-,9,6,10
hparfr,4,1,1,11,15
MeetKD,-,-,1,15,16
SilvioGregorini,2,3,6,5,12
kos94ok-3D,3,2,9,2,9
HaraldPanten,-,-,8,7,10
hpatelserpentcs,-,-,8,5,8
kevinkhao,4,2,4,5,11
ludolelarge,5,-,8,-,5
sudhir-erpharbor,7,2,3,2,8
Martronic-SA,2,5,6,-,9
jimhoefnagels,3,2,3,4,9
lmignon,3,-,9,2,7
qgroulard,7,2,2,3,9
mrcast,-,-,3,10,12
alessandrocamilli,3,1,4,3,8
bodedra,-,-,1,11,12
gurneyalex,1,1,8,2,7
murtuzasaleh,5,4,1,2,9
rvalyi,-,-,5,7,9
thomaspaulb,1,1,2,6,9
flotho,1,1,8,-,5
igallart,-,1,8,1,5
jado95,4,1,2,2,6
ntsirintanis,2,1,4,3,7
phuctranfxvn,7,-,1,-,4
tarteo,1,-,4,5,8
OpenCode,-,-,3,6,8
ThomasBinsfeld,3,-,-,6,8
grindtildeath,-,3,2,4,8
katyukha,4,2,3,-,6
lfreeke,-,1,3,5,8
