User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;6;5;365;177;204
HaraldPanten;8;1;45;83;94
mileo;25;2;58;41;56
legalsylvain;12;8;52;48;67
rousseldenis;16;4;67;33;49
max3903;24;19;40;33;63
NL66278;"-";"-";36;79;85
eLBati;8;11;42;41;61
ValentinVinagre;3;4;41;46;58
sergiocorato;18;9;35;16;35
yajo;8;6;26;38;52
"alexis-via";18;14;24;20;43
sbidoul;10;8;27;30;46
tonygalmiche;5;"-";33;37;45
skeller1;17;6;12;37;51
rvalyi;1;1;33;36;44
chienandalu;5;2;11;52;60
StefanRijnhart;10;6;33;18;33
Tardo;5;10;29;25;43
etobella;10;5;36;17;31
ivantodorovich;1;1;24;42;49
kittiu;6;5;36;17;30
AaronHForgeFlow;8;3;29;23;34
SimoRubi;6;5;25;25;37
emagdalenaC2i;2;1;34;24;32
marcelsavegnago;6;6;30;19;33
simahawk;5;1;21;29;37
"sergio-teruel";11;11;20;12;31
HviorForgeFlow;7;5;22;19;31
sbejaoui;2;8;23;18;32
dreispt;6;3;24;17;27
astirpe;3;8;17;22;36
MiquelRForgeFlow;4;7;13;25;38
nelsonramirezs;1;1;2;45;48
"alexey-pelykh";1;4;32;9;20
guewen;5;4;17;18;28
renatonlima;9;6;12;16;28
bealdav;6;3;17;15;25
hendrixcosta;6;4;22;8;19
jgrandguillaume;"-";"-";19;23;27
jarroyomorales;5;5;12;19;30
LoisRForgeFlow;"-";"-";15;25;29
primes2h;2;2;24;11;19
gurneyalex;8;4;14;11;22
eantones;10;2;16;4;13
Saran440;5;2;14;11;19
tafaRU;1;1;12;18;23
sebalix;4;2;3;19;25
CarlosRoca13;6;5;8;10;20
"CasVissers-360ERP";2;"-";13;14;19
bodedra;"-";1;4;22;25
gabrielcardoso21;3;2;2;19;24
"ps-tubtim";7;4;10;5;15
lmignon;1;1;15;8;14
AdriaGForgeFlow;2;2;3;17;22
ajayjaviya;3;4;2;14;21
alan196;2;2;8;11;17
hbrunn;2;5;8;7;16
"osi-scampbell";9;3;2;7;14
Rad0van;3;"-";18;"-";6
rlizana;3;"-";5;13;17
JordiBForgeFlow;"-";"-";12;7;10
cubells;2;1;8;9;14
"i-vyshnevska";3;2;4;12;18
newtratip;2;2;7;8;14
acysos;6;"-";11;3;9
dalonsod;2;"-";10;8;13
ernestotejeda;5;6;3;5;15
Fkawala;3;1;13;2;8
SimoneVagile;3;1;3;12;16
patrickrwilson;2;"-";8;9;13
qgroulard;4;2;4;9;15
mamcode;6;1;6;3;9
manuelcalerosolis;6;3;8;1;9
"Tonow-c2c";4;"-";2;11;14
carlosdauden;3;2;3;8;13
"luc-demeyer";3;1;9;2;8
brian10048;1;1;4;10;14
