User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,15,16,429,196,237
etobella,9,10,83,103,125
kittiu,9,3,69,108,122
marcelsavegnago,20,9,40,76,96
simahawk,8,8,55,60,78
HaraldPanten,4,7,47,72,88
rousseldenis,11,6,61,40,57
eLBati,19,13,30,41,64
jarroyomorales,18,17,26,33,59
LoisRForgeFlow,15,13,39,22,45
dreispt,4,6,65,14,30
hbrunn,8,7,41,28,44
chienandalu,5,12,16,51,69
sergio-teruel,15,18,32,19,47
guewen,15,16,24,26,51
ivantodorovich,5,4,31,41,53
AaronHForgeFlow,8,1,29,36,45
rafaelbn,-,-,39,36,42
feketemihai,17,5,32,8,23
ernestotejeda,16,13,16,16,37
Saran440,6,4,28,12,24
brian10048,16,3,23,9,21
alexey-pelykh,2,4,27,18,29
ValentinVinagre,5,4,21,19,30
legalsylvain,1,4,25,20,30
sergiocorato,4,3,21,20,30
yajo,7,8,12,19,33
grindtildeath,10,4,9,21,31
HviorForgeFlow,3,5,20,13,24
AdriaGForgeFlow,3,5,5,28,37
JordiBForgeFlow,3,4,21,10,20
ps-tubtim,7,7,6,19,31
dalonsod,3,1,17,17,24
sbidoul,6,8,18,6,21
victoralmau,12,-,8,11,17
CarlosRoca13,8,10,15,4,21
astirpe,3,7,7,20,31
Rad0van,3,7,22,2,15
manuelregidor,5,-,14,15,21
MiquelRForgeFlow,3,5,9,15,25
Tonow-c2c,7,6,5,12,23
gurneyalex,4,1,19,9,16
captivea-dcr,8,-,22,1,9
jgrandguillaume,-,-,17,15,19
Tardo,5,7,2,17,28
bealdav,4,5,15,6,17
yvaucher,3,3,13,11,19
flachica,-,2,13,13,19
mileo,4,2,10,7,14
NL66278,1,1,14,9,15
robinkeunen,6,3,7,11,19
carlosdauden,1,1,3,21,25
JDSalcedo,1,1,6,17,21
TDu,4,2,1,18,23
i-vyshnevska,4,3,6,12,19
mclaeysb,4,3,8,10,18
jbaudoux,-,-,4,20,22
rlizana,-,3,11,8,14
DarioLodeiros,-,1,9,10,14
emagdalenaC2i,5,2,7,5,12
tafaRU,1,1,9,9,14
alexis-via,1,4,10,4,12
manuelcalerosolis,3,5,7,2,11
moylop260,4,3,7,5,13
davejames,3,3,8,4,12
mamcode,2,3,8,5,12
mimusica,1,1,11,5,10
JuanjoA-PH,2,1,9,5,10
cvinh,3,-,11,-,5
jjscarafia,2,1,11,2,8
sebalix,-,2,4,10,14
sebastienbeau,3,-,11,3,8
tarteo,3,1,6,6,11
andreampiovesana,3,1,7,4,9
diggy128,3,-,3,8,11
murtuzasaleh,4,2,6,4,10
robyf70,2,2,5,7,13
watcharaporn-git,10,-,-,-,3
lmignon,1,2,6,6,11
sbejaoui,5,1,5,4,9
skeller1,5,6,3,1,11
Borruso,5,-,4,-,4
StefanRijnhart,3,2,7,1,7
bodi000,1,-,10,1,5
mbcosta,-,-,2,11,12
bodedra,-,-,3,9,11
mymage,4,1,7,-,6
JayVora-SerpentCS,-,-,7,4,7
dhruvitaSerpentCS,2,2,1,5,9
flotho,1,1,4,5,9
kranokporn,6,-,4,-,4
luffah,3,2,3,2,7
max3903,-,1,6,4,7
rvalyi,-,-,7,4,7
v-garcies,-,-,8,3,6
CasVissers-360ERP,-,1,3,6,9
Chandresh-SerpentCS,3,-,2,4,7
OpenCode,-,-,6,4,6
gigidn,2,-,4,3,6
jaredkipe,-,2,4,4,8
leemannd,-,-,6,2,4
luisg123v,1,-,4,4,7
newtratip,-,1,5,4,7
FernandoRomera,1,-,2,6,8
SimoRubi,2,2,5,-,6
acsonefho,4,-,1,4,7
chafique-delli,3,1,2,3,7
eduaparicio,1,-,3,5,8
janverb,1,1,3,4,8
nikul-serpentcs,-,-,2,7,8
primes2h,2,2,-,5,8
MarcoCalcagni,-,-,1,6,7
benwillig,2,1,1,4,7
em230418,-,-,6,2,4
javierobcn,3,1,2,-,4
kayue,1,-,4,2,5
mrcast,-,-,-,8,8
patrickrwilson,2,-,3,3,6
richard-willdooit,-,-,2,5,6
JuanjoA,1,1,5,-,4
badbole,3,-,3,-,3
houssine78,-,-,5,2,4
kos94ok-3D,-,1,2,4,6
mourad-ehm,1,-,5,1,4
osi-scampbell,3,2,1,-,5
GSLabIt,-,-,3,3,5
cesarlr,2,2,2,-,5
dgomezquilon,2,1,1,1,4
florian-dacosta,-,-,2,4,5
gdgellatly,2,1,2,1,5
labaggio,1,-,3,2,5
luc-demeyer,1,1,-,4,6
misern2,-,-,6,-,2
sswapnesh,-,-,-,6,6
sudhir-erpharbor,1,1,3,-,4
Byloth,-,-,4,1,3
Fkawala,-,1,4,-,3
MPoch-PlanetaTIC,-,-,2,3,4
SoniaViciana,-,-,4,1,3
acysos,-,1,3,1,4
bruno-zanotti,2,-,2,-,3
espo-tony,1,2,2,-,4
jpcarassato,-,-,2,3,4
ljsalvatierra-binovo,2,-,3,-,3
marcos-mendez,2,-,2,-,3
mmequignon,-,-,-,5,5
pafnow,1,-,4,-,3
renatonlima,1,1,1,2,5
Cedric-Pigeon,2,-,-,2,3
b-kannan,-,-,1,3,4
cubells,1,1,-,-,2
fkantelberg,-,-,4,-,2
hparfr,-,1,2,1,3
josepmy,-,-,3,1,3
kaerdsar,1,1,2,-,3
kevinkhao,-,1,-,3,4
ns-landoo,-,1,2,1,3
pepetreshere,1,-,2,-,2
scigghia,1,-,3,-,3
Dangar-Serpentcs,-,2,1,-,3
JoanSForgeFlow,-,1,-,2,3
KARIZMA-CONSEIL,2,-,1,-,2
KENLYLST,1,1,-,1,3
Lopsanz,-,2,1,-,3
PCatinean,-,-,2,1,2
ThomasBinsfeld,-,2,-,1,3
aparragithub,1,-,-,2,3
clementmbr,2,-,-,1,2
ddufresne,1,-,2,-,2
digitalsatori,1,1,-,1,3
igallart,1,1,1,-,3
javierjcf,-,-,2,-,1
jesusVMayor,1,-,-,1,2
lasley,-,-,-,-,0
marcelofrare,-,-,-,3,3
oreju,1,-,-,2,3
ovnicraft,-,-,-,3,3
patel1008b,-,-,2,-,1
rquevedo,1,-,2,-,2
thomaspaulb,-,2,1,-,3
vimalpatelserpentcs,-,-,-,3,3
Abranes,-,1,-,-,1
FrancoTampieri,-,-,-,2,2
HMargic,-,-,1,-,1
MOSAMAD,-,-,2,-,1
Roodin,1,-,1,-,2
SimoneVagile,-,-,-,2,2
Yenthe666,-,-,1,-,1
